total_return,annualised_return,annualised_volatility,sharpe_ratio,max_drawdown,average_monthly_turnover,positive_month_rate,strategy,top_k
0.4498188373140739,0.2040842318185525,0.2512678974200283,0.8122176924073913,-0.14680266026060496,1.0416666666666667,0.5833333333333334,baseline_rf_top_k,5
0.7862271176376612,0.3364980799229236,0.25039889729264647,1.3438480902320076,-0.1224484241648135,1.2416666666666665,0.7083333333333334,optimised_rf_top_k,5
0.5388163630574554,0.24049037201320322,0.203348809936652,1.1826495177823844,-0.10701015752215826,0.75,0.5833333333333334,baseline_rf_top_k,10
0.6587119460881039,0.28790991380923225,0.2083182801557318,1.3820674479167185,-0.11506586643263172,0.8333333333333334,0.7083333333333334,optimised_rf_top_k,10
0.6747207821090326,0.2941100347764223,0.18383937526381575,1.5998206823449241,-0.08475075317283132,0.4694444444444444,0.6666666666666666,baseline_rf_top_k,15
0.6252657299940139,0.2748591020163813,0.20675843424945442,1.3293731064183012,-0.0998215917430495,0.41944444444444445,0.6666666666666666,optimised_rf_top_k,15
0.5347141677537428,0.2388358114591871,0.18905148987886697,1.2633373670433328,-0.11063901217213812,0.04166666666666668,0.6666666666666666,baseline_rf_top_k,20
0.5347141677537428,0.2388358114591871,0.18905148987886702,1.2633373670433325,-0.11063901217213812,0.04166666666666668,0.6666666666666666,optimised_rf_top_k,20
